leader_name,tid,message_title,label1,label2,message_date,message_time,message_content
从化区委书记,11426031,溪岸茗亭小区的虚假宣传，多次协商得不到解决,城建,投诉,2021-09-27,08:17,1.广州市安合实业有限公司在从化区鳌山村溪岸茗亭项目，实际情况完全与宣传的不一致，存在虚假宣传，欺骗消费者购买；2.该公司2018年宣传时说有大门人车分流，而现在仅一个坡道；和自来水增压水泵压力噪音多次协商未能解决，严重扰民，噪音不达标；业主多次找开发商，反映了就没下文等，且现在所谓开的大门存在很多安全隐患，如消防通道经常堵塞，转弯盲区与斜坡并存等；3.虚假宣传，请政府协调解决，保证人民的安全和权益！
从化区委书记,11443703,从化太平壹悦广场什么时候开业啊,文娱,咨询,2021-09-26,22:17,从化太平壹悦广场什时候才开业啊？都已经完工这么久了。
从化区委书记,11420865,上雅君庭楼盘问题,城建,投诉,2021-09-26,15:47,尊敬领导您好！1.上雅君庭烂尾情况下依然能卖楼是何因？2.业主交齐费用情况下因开发商原因不给以办房产是否合理？3.购房前咨询从化住建该楼盘是否还存在问题，住建工作人员回答放心购买，现一年多不能办理房产，从化住建责任在哪里？4.开发商的税费问题为何一定牵扯小业主，没有其他应急方案吗？依据《城市房地产管理法》第四十四条:商品房预售应当符合下列条件:一已交付全部土地使用权出让金，取得土地使用权证书;二持有建设工程规划许可证;三按提供预售的商品房计算，投入开发建设的资金达到工程建设总投资的百分之二十五以上，并已经确定施工进度和竣工交付日期;四向县级以上人民政府房产管理部门办理预售登记，取得商品房预售许可证明。 为何在未交付全部土地使用权出让金可以预售？难道未交齐土地出让金是可以给以施工施工、验收、预售？
从化区委书记,11435121,长期受酸臭味困扰却没人处理,环保,求助,2021-09-26,08:50,你好，我住在从化区太平镇经济开发区云星钱隆天誉这边虽然工业区但是有好多小区还有一所大学居住的人较多，最近几个月每晚都有浓烈的酸臭味，居民反反复复向环保投诉却得不到解决，这味道已经严重影响居民身心健康，望有关部门可以重视还我们一片清新的空气
从化区委书记,11384644,新城西路公交车站旁边的宵夜铺占道经营,环保,投诉,2021-09-22,15:05,1、从化区新城西路邮政储蓄银行旁边的宵夜铺占道经营，多次投诉，相关部门无做为，一直处理都存在这种情况。宵夜铺占道经营，食客的噪音一直扰民。2、投诉12345上十多次，也不处理。相关部门打电话过去，都说不是他们的工作，不是他们能处理。3、从晚上24点到早上6点，食客的噪音一直扰民。
从化区委书记,11375109,请从化公交、从化三中解决学生交通困难,交通,求助,2021-09-19,19:50,从化三中高中         录取了大量外区的学生，近400名。从地铁到中学有一段说长不长，说短不短的距离。交通不便。建议：1目前，外区很多孩子回家50-100公里不等，很多孩子放学后，辗转到家都晚上9点、10点。存在很大安全隐患。建议区政府协调从化公交公司，开通高峰短途快线，周五及周日下午5-7点，从地铁到中学。缓解学生交通困难。做一件利民，方便群众的好事。2学校把在周五下午放学时间优化一下，提前1.5小时，也为家长为群众做一件好事。帮帮孩子。帮帮群众。
从化区委书记,11332224,广州市从化区求学圆梦自考培训中心有限公司,教育,投诉,2021-09-15,21:15,请求地方领导帮帮我让机构把我的分期学费截止！目前就上课一节！还有很多没学习2021-7-29通过微信聊天在广州市从化区求学圆梦自考培训中心有限公司报名行政管理专科自考学历提升，总学费5280老师说这个最适合我，考试几乎都是判断选择题，轻松60分考过，当时办理的分期付款5280块钱报名后听课感觉难听不懂，就跟销售还有班主任提出退费，感觉难，可他们需要我提供重大疾病证明，家庭变故证明，服兵役证明，我没有就不给退，然后我就开始投诉维权了，上海的不管让找广州市的，我想请问一下你们管不管？不管我就继续投诉维权下去！请你们帮帮我一个入世未深的小女孩吧，我什么都不懂就这样属于冲动消费！请你们帮帮我吧
从化区委书记,11299358,宝岗大道富力金禧花园三层四层房屋买卖属欺诈,城建,求助,2021-09-13,15:47,尊敬的市长：我是一平民百姓，我也知道您事务繁忙，我于2019年11月买下海珠区南华中路276号312房（富力金禧三层四层共有96套公寓），本应该2020年9月30号交房，结果是10月份才收到收楼通知，我于10月18日约好到现场看房，才发现被骗了，原来是精心设计好的陷阱，双合同欺诈，样板房不符，平面缩水，豆腐渣工程无施工许可证，无竣工验收备案，有关部门去查看，也只是走过程，敷衍了事，直到现在也无法收房，两年来这样的危房得不到政府部门的解决。温市长，这些日子来我们投诉无门，不得不上告到您这里，不能让不法分子逍遥法外，诉求卖方还我们老百姓血汗钱，房屋不能入住，损失惨重盼望得到政府出面解决。海珠区富力金禧花园原属一类高层，其中三层，四层经营酒楼，后又改建拆分成96套精装公寓公开售卖（当时销售方伙同连家中介公司人员，以虚假宣传，精美的样板房，配送全屋家电家俬，还有卖地段的房产证诱惑销费者，承诺所购的房屋同样板房一模一样，我要求看下房屋的结构被拒绝，说是房子在封闭装修有危险，结果收楼发现实际交付的房屋与样板房相差甚远，且结构完全不同，装修设计不规范，用料不当，多了柱子和横梁。我购买的312房是销售方推荐的，说是靠宝岗大道光线好，全落地玻璃带窗的，以高价卖给我，看房时才发现房屋内无窗，地面也不平，样板房内开放式厨房也没有了，靠宝岗大道的落地玻璃被一大木柱子占了三分之二（柱子里藏有水管电线），洗手盆装在小厅内，厕所门半开（座厕挡住），阁楼矮小无法站立等等，用料均与样板房不符，房子的改建设计装修也未通知所有的业主，实际层高与售楼时承诺的4.5米高不符，购买时本人对套内有柱并不知情，装饰部分用了大量可燃材料，排水排污管不合理，存在消防安全，排水排污隐患及使用有风险，很难通过政府部门综合验收合格，这种违房根本不适住人，无安全感。再次请求政府能亲自到房屋现场一看究竟，对这样违纪违法的销售方，让他们出来给老百姓一个说法，我们要求退房还钱，望政府给我们老百姓作主。致敬
从化区委书记,11266176,建议从805调整发车时间,交通,建言,2021-09-10,17:05,尊敬的领导：   据了解从805已经从原有的分水村委延伸至增城区的分水总站，并且可以直接换乘增城54路到中新或者福和，不过，由于从805和增城54路发车时间不一致，换乘等候时间往往要40分钟以上，因此建议调整805或和增城方面协商调整发车时间，使增54和从805同时到达并同时发车，以缩短候车时间。
从化区委书记,11254304,求学圆梦自考培训中心的恒企教育虚假宣传培训贷,教育,投诉,2021-09-09,15:33,1、通过各方了解发现恒企教育诱导学员下载培训贷2、恒企未开具发票，涉嫌逃税。 因为工作原因需要退学，恒企教育各种天花乱坠的理由扑面而来，套路深，退学退费难。你好，我投诉广州市从化区求学圆梦自考培训中心有限公司的恒企教育！！本人在去年11月在网上看到该机构的学历提升广告，我只是无意间浏览然后我的手机电话和微信就遭遇所谓学历提升老师的各种轰炸，一直在那里讲自考的好处，怎么怎么个容易考啊，很快就拿证了。当时就心动了！但是我看了一下价格专本连读13800元，我说我没钱但是其中一位销售人员让我下载一款“度小满金融”APP让我贷款分期付学费，我没有资格，他们就一通操作让我家里人成功的办理了一万多元的贷款，还承诺没有利息。因为当时交了1360的定金他们说不能退，我只能办这个贷款。后来入学后才发现没有什么一对一服务，中途还联系说我之前报考的学校有变动，现在这个专业没有了，我只能又换学校，班主任形同虚设，除了群发几条消息几乎感受不到她的存在没有任何的服务，临近考试前两个月才寄来书本资料，中途我曾找过他们退费但是无果，各种合同手续对我施压，我退课要扣除高达6000的费用，但是至今我只上过一节网课！！后台均可以查询，投诉之后工作人员相互推诿甚至失联，我现在因为家庭原因无法继续自考，但是退费无门投诉无果，真的希望平台能帮帮我，我可以承担手续费，但是贷款请勿给我取消，并退还我所缴纳的学费！！
从化区委书记,11237989,关于从化国泰天彤房地产开发有限公司违反协议,城建,投诉,2021-09-07,16:43,从化国泰天彤房地产开发有限公司的物业御景绿洲花园售楼部置业顾问与我口头达成一致协议：约定签署认购协议三个月后查首付是否能贷款，如果因银行政策导致不能贷款要退5万定金，纸质协议已写明退定金情况。三个月已到，已符合协议所述情况，该房地产拒绝退定金。我已经将该情况反映给市场监督管理局、从化住建局、市长热线12345，均未得到相应处理回复。诉求：按照协议退定金5万元。有录音和纸质协议书。希望有人帮我看看诉求是否合理。
从化区委书记,11203377,两公里无人行路口，每日上演惊险，民生在哪！,城建,投诉,2021-09-05,09:52,从化区江埔街环市东路，爱尚流溪到珠光山水城路段，人员居住密集，车辆较多，居然长达两公里路段，没有人行信号等路口，没有人行天桥，更加没有人行道路。导致每日车辆逆行，行人跨栏过马路，行人与急速汽车共享道路。请区委区政府重视该问题，督促建设部门改善人居环境，增设人行过马路信号灯，人行天桥，人行道路。
从化区委书记,11158791,不坐校车的学生不能在校食堂食饭,教育,求助,2021-09-02,14:14,太平镇第二中心小学在群公告：@所有人9月1号在校就餐的同学请接龙（注意：因学校饭堂超负荷，所以只接受车队的同学在校吃饭），难道家长接送的学生就没有在校食堂吃饭的权益吗？希望有关负责单位迅速解决此事为感！
从化区委书记,11135575,隔离人员集中接送不合理之处,医疗,求助,2021-08-31,17:09,书记你好，区内壹元有国际酒店告知我们隔离人员要集中巴士送离，不得自行离开。但我们是14天后自愿再隔离7天，以便在广州市区办事，却要与有确诊病例的密接人员同乘离开，这增加了我们自身与从化区防疫风险。9月1日我们要离开了，希望在此之前能够得到及时回复和处理，能够自行乘车离开，我们保证不逗留从化区，谢谢。
从化区委书记,11131680,翠岛温泉度假店卫生条件堪忧,旅游,投诉,2021-08-30,22:27,本人于8月29日从悉尼回国并被安排至翠岛温泉度假村酒店隔离。作为防疫隔离使用的酒店，该酒店卫生条件极差。本人房间内所有桌面都有可被手擦去的污渍，厕所马桶圈有奇怪的粘性污渍，阳台有一块沤着的布，且阳台门存在故障。投诉前台前台含糊其辞，以“用酒精抹布擦湿会留下痕迹”作为借口。本人对该酒店的卫生条件是否适合作为隔离用酒店表示严重担心，希望能够责令整改或取消其作为隔离酒店的资质。
从化区委书记,11117316,公交车晚班车时间,交通,建言,2021-08-29,12:34,从化6路从客运站出发到成康总站，每天发车最晚的时间是晚上六点，六点钟正是上班族和学生党下班或者放学时间，根本就赶不上，您可以做调查，六点以后需要坐班车的人还非常多，建议晚班车延迟一小时到晚上的7点钟
从化区委书记,11085302,从化一元酒店隔离解除政策,政务,求助,2021-08-28,20:02,你好，我是在8月11号回国进行隔离的人员。我们隔离人员遇到了一些麻烦，酒店要求我们在9月1号晚上10点解除隔离。要求我们自行离开，这是一个非常不合理的安排，我们基本都是要求广州市区内部坐飞机或者火车离开的人员。10点钟让我们在一个不清楚的地方流落街头，我想这是一个非常不合理的安排。我们积极响应国家的政策，也希望政府可以给予我们一些便利。我希望可以提前几小时离开酒店或者然酒店安排车辆送我们去市区。这样可以保证我们不会在夜晚10点钟的时候流落在从化的街头。
从化区委书记,11074938,太平镇旅游景点规划,旅游,建言,2021-08-28,16:22,太平镇流溪河两边完全可以规划一下一些旅游景点，特别是牛心岭那边山清水秀不规划一下，浪费资源 啊。
从化区委书记,11038853,从化太平经济开发区百德光广场附近KTV噪音严重,环保,咨询,2021-08-24,23:13,1、2021/8/20到凌晨1点多从KTV仍持续传来高分呗噪音；2、2021/8/21从10多开始从KTV持续传来高分呗噪音，长期导致附近市民无法入睡，严重影响民生；3、这类场所噪音控制是否达执业标准或规范？正值疫情期间，KTV仍高频次营业，是否符合常态化疫情管控要求？此外晚间，经营场所噪音严重扰民影响周边市民身心健康，以上恳请所在辖区相关部门监督管理好，杜绝这类场所所产生的不良行为。
从化区委书记,11025302,投诉从化鳌头高平墟片区没快递点，快递也不派送,交通,咨询,2021-08-24,10:46,从化鳌头高平墟片区附近有多条行政村(高平，上西，下西，乌石，西向，宝溪，月荣)，人口数量众多，村落还有一些工厂企业，学校等，墟场作为附近村落的中心，城镇，但是却没有快递点，很多快递也不派到高平墟片区，村民要到五六公里的龙潭墟取件，十分不便利。
从化区委书记,11035499,商铺深夜占人行道经营，深夜食客噪音扰民,环保,投诉,2021-08-23,16:40,从化区城郊街新城西路邮政储蓄银行整条街从23点至凌晨6点摆摊占道经营，食客用餐声音较大，严重影响居民生活，多次12345投诉，但无相关部门回复，长期深夜经营，占据人行道摆放桌子，影响市民行走。晚上睡觉常被食客声音吵醒，且声音持续不断，不得安宁
从化区委书记,10997675,珠江壹城康景物业不作为,城建,投诉,2021-08-19,17:10,珠江壹城C2区11-2整栋楼里自来水有沙子，有人洗衣机进水口都能堵住，水龙头过滤网 隔一两天打开就一堆沙子，找物业说是自来水公司问题，找自来水公司也说自来水没问题， 连物业安排上门处理的师傅都说是水管里有沙子， 物业领导还一直说是自来水问题，入住半年多沙子没有停过。严重影响民生。希望区领导关注。 另外珠江地产房租质量差，还一直用网上各种投诉的康景物业，其中利益纠葛不言而喻。
从化区委书记,10962204,从化区太平镇规划问题咨询建议,城建,建言,2021-08-17,19:07,领导您好，2019年看到新闻关于太平地铁站附近建设新城问题，想请问一下太平镇何时能建设比较大型的商场超市？地标性建筑？学校？附近人流量也不少，105国道车也很多，可是太平商业确很落后，想逛个商场超市，都要去钟落潭或者街口，相对发展比较缓慢。还有就是太平现在就建几个小区入住后，小孩读书问题也是个大问题，学位紧张问题能得到解决吗？盼回复，谢谢。
从化区委书记,10974977,投诉广州从化区求学圆梦自考培训中心有限公司,教育,投诉,2021-08-17,16:49,你好，本人在今年三月看到该机构的学历提升广告，说购买VIP班包过及会提供自考答案，购买的是VIP签约保障班费用7180，后来通过了解才知道自考根本没有什么包过也不可能有自考答案；办理后才发觉原来是网贷，而且连正规发票也没有提供；当时还说是最后一天报名，再晚了就赶不上四月份的自考报名了催缴费，缴费之后联系说我报的这个班不是四月份的要等到十月份，这和当时说这是报名最后一天完全不是一回事，这明显是欺骗交钱。联系他们退费也不理。求贵平台帮助，把之后的费用的退还我，麻烦了
从化区委书记,10959235,康景物业有违规经营嫌疑,企业,投诉,2021-08-17,16:46,康景物业群管理的珠江国际城小区，保洁外包，现在出现劳资纠纷，保洁员工资拖欠，保洁员罢工，物业威胁保洁员，口出狂言不怕他们上告，他们之所以这么硬朗，是保洁公司没有跟保洁员签订劳动合同，而且这些保洁员都是年纪较大的农村人，所有网络科技产品不会使用，因为罢工，物业扣了每个保洁员100元，他们的月工资才只有2700元，有的保洁员6月底就辞工了，8月11日罢工之后才发了6月工资，辞工也被扣了100元。没天理物业管理处处有问题，小区保安少，车库问题多多，乱收费，疫情期间，小区卫生很差，夏季炎热，垃圾会滋生很多细菌，如果因此出现问题，我想责任谁都担不起！
从化区委书记,10959204,“流溪·津里”国家城乡融合发展试验区规划,城建,建言,2021-08-17,14:12,请问领导：“流溪·津里”国家城乡融合发展试验区是如何规划的，是否指的地铁14号线神岗站周边？据笔者观察，该区域发展十分缓慢，基础建设落后，如高湖路都没见到工人修路施工。因此笔者建议：（1）加强基础设施，完善路网。（2）加大招商引资，不仅仅是让珠江投资一家开发商开发。只让一个公司开发，估计20年也开发不完。（3）建议引进一所高等院校，和一些科研机构。增强该片区的发展活力。笔者认为，绿色发展不等于不发展，不等于缓慢发展。相信从化区可以走出一条依托科技创新和优质生态环境的绿色发展之路。
从化区委书记,10937358,康景物业不作为，垃圾无人清理，安保松散，安全,城建,投诉,2021-08-15,15:13,从化太平珠江国际城小区，收取高额物业费，却不作为。生活垃圾无人清理。安保配置严重不足，安全隐患极大。防疫形式化严重。据说物业拖欠保洁人员工资，导致保洁停工，严重影响居民日常生活。公共设施损坏无人维修。
从化区委书记,10934982,太平镇珠江壹城小区的垃圾到处堆积如山,城建,投诉,2021-08-15,14:25,投诉康景物业只收费，不作为1.康景物业每个月收着2.6元/平方的物业管理费，但小区经常垃圾堆得随处可见，无人处理2.小区地下停车场地面没有打地坪，砂石满地（尤其是C1区，目前是停车收费状态），甚至地面钢结构也暴露于地面，有很大的安全隐患3.生活饮用水浑浊，除了以上，还有诸多问题，都投诉多次，物业都是草率答应整改，但仅限于口头上，实际问题皆未得到解决。希望可以得到相关部门领导的关注，帮督促和追问小区管理者，帮我们解决这些民生问题。
从化区委书记,10934878,珠江国际城垃圾横天无人清理,城建,投诉,2021-08-15,14:21,1，康景物业不作为，导致保洁工人罢工，小区内垃圾多天无人清理，臭气熏天，细菌横生，现阶段处理防疫重要时期，这样会给防疫增加诸多问题。2，小区园内多处坑坑洼洼，没人维修，小区内有很多老人家，小孩，很容易导致摔跤受伤
从化区委书记,10934285,珠江国际城环境恶劣,城建,求助,2021-08-14,14:47,投诉：1、小区垃圾长期无人清理，细菌病毒容易滋生，特别是当前新冠疫情当下情况。2、小区物业管理差，小区内长期堵车、乱停车。3、小区停车场地面差劲，收费未经相关政府部门审批，存在非法、乱收费情况。4、疫情防疫力度不够，防疫措施形同虚设！！！！！5、小区的住户多次投诉物业上级无效，很无奈才麻烦到领导为我们做主
从化区委书记,10933899,珠江国际城物业管理非常差,城建,投诉,2021-08-14,14:43,垃圾过量堆积，无保洁人员搞卫生。入住率不高情况下，垃圾数量也不多，昨晚开始投诉康景客服，一直都没回应。小区由昨晚开始到早上都是臭味熏天。保安管理松散，外来人员来访登记工作不到位。
从化区委书记,10933737,物业不作为，垃圾遍地，公共设施不维护,城建,投诉,2021-08-14,14:38,珠江壹城C2区，垃圾遍地，无人清理，整个小区都是一股巨臭，极大的影响了居民的日常生活，极易滋生疾病，又是防疫期间，卫生尤为重要，希望能重视。有听说物业拖欠清洁工人工资，致使他们停工。地面的坑几个月了，没人维修，公共设施损坏，无人维修，具有很大的潜藏风险。公共花园里面宠物粪便随处可见，后花园地面青苔一到下雨的时候就非常的滑，老人小孩子很容易摔倒，风险巨大。希望政府能支持业主成立业委会，自己管理
从化区委书记,10934551,珠江壹城康景物业不作为，垃圾遍地未处理,城建,投诉,2021-08-14,14:37,1、垃圾现在无人处理，全在垃圾集中点堆放，发出臭味，易滋生细菌，疫情期间，防控不到位2、小区公共设施损坏物业未安排维护，也未设置危险标识，存在巨大安全隐患
从化区委书记,10934087,从化神岗珠江国际城,城建,投诉,2021-08-14,14:35,1.珠江国际城小区内臭气冲天，2天垃圾没人清理。清洁公司罢工。原因是没有发工资。2.小区物业经理无作为。地下车库清洗，刷地坪漆。事情答应业主也没有解决。一个字拖，小区内地面损毁也没有修复。3.小区内超市开业。7点钟舞狮敲锣打鼓扰民，物业经理不去制止这种扰民的行为，反而去剪彩。4.目前我们用的水还不是市政水，有业主反应水质偏黄。用水是旁边的神岗水厂的水，有安全隐患。
从化区委书记,10934483,珠江国际城小区垃圾成堆，臭味弥漫，物业不作为,城建,投诉,2021-08-14,14:35,物业不作为，拖欠清洁工阿姨工资，清洁工罢工，小区内垃圾成堆，臭味弥漫，恳请政府关注，体察明情。物业费去向是否真如公示的一样，真相存疑。
从化区委书记,10934640,太平步行街居民到新和公交出入,交通,建言,2021-08-14,12:32,太平步行街附近为太平老城区，居住人口相对太平其他其余集中。但当地岗位有限，薪酬一般；大量年轻人谋求到从广州市区谋生赚钱——能否增加太平步行街附近到新和的公交或便民车直达1-更方便外出赚钱可观收入2-更方便回当地消费，发展
从化区委书记,10899812,请求保障妇女的合法权益,政务,求助,2021-08-10,16:20,您好！我是广州市从化区城郊街黄场村9社村民，从出生至今户口一直在本村从未变迁过，婚后生育了1个女儿，初始户口落户在本村一直没迁动过，虽是黄场村民，但婚后从未得到过村里的征地补偿分红和土地分配。正在进行的农村集体产权制度改革，8月1日，户代表开会表决:根据《农村土地承包法》第30条规定，在承包期内，妇女外嫁未在新居住地取得承包地，原住处不得收回其承包地。请求区长为我们作主，谢谢您。
从化区委书记,10798453,从501路什么时候可以延伸,交通,求助,2021-07-30,23:14,领导您好！从化作为广州的北大门，相比增城花都南沙，从化的对外市的公交联系为0，群众出行十分不便，据地派当地群众反映在7月中旬龙门和从化双方已经到过现场勘察运行线路和停靠站点，并在现场喷字标记，行走路线和停靠站点也基本确定，只剩从化方面的延伸申请，4km车程只有几分钟，为了切实方便两地群众的出行需求，因而希望从501路能够尽快延伸至地派以接载更多的乘客。
从化区委书记,10798537,黄埔-从化合作区进展如何,企业,咨询,2021-07-30,16:15,为了改变从化落后的面貌，从2020年开始从化提出要和黄埔共建产业合作区，至今差不多一年了，现在进展如何？1.黄埔-从化产业合作区顶层设计如何，能否有效补齐从化的经济短板？2.有哪些地块已经做好了规划？规划是否在从化区政府官方网站上公布？3.合作区内招商引资工作做得如何？招商企业数量有多少个？企业质量如何？能带来的税收有多少？4.合作区的配套设施如何？如医疗教育交通是否能跟得上？
从化区委书记,10767971,广东农商银行卡被公安冻结了,金融,咨询,2021-07-30,09:49,尊敬的领导您好，本人的农商银行卡62172*********被公安机关冻结了，通过银行查询才得知被公安于4月份冻结，然后银行说是从化那边报案说银行卡涉嫌诈骗，银行卡一直在本人手上，从未出借过银行卡账户，和银行工作人员沟通后发现那笔不明资金通过别人的账户汇入本人的银行账户就立即被人以基金方式转走了。
从化区委书记,10786996,华农大学珠江学院封校管理,教育,求助,2021-07-29,22:16,领导你好 我是华农珠的准大一新生  华南农业大学珠江学院去年已经因没有遵守相关规定 未在十四天前通知学生回校 而是只提前了两天就让学生回校 且学校没有准备口罩和消毒措施 也没有进行及时的核酸检测
从化区委书记,10767339,霸占公共车位，影响和谐，影响友善,城建,咨询,2021-07-27,14:54,从化河东龙井社区，利用三轮车，摩托车，单车以及其它障碍物霸占车位，影响有需要的人，影响市容市貌，影响人与人之间友善和和谐。
从化区委书记,10735092,珠江国际城水泵房低频噪音震动导致房屋无法居住,城建,求助,2021-07-25,16:34,尊敬的区政府领导，您好！ 本人是珠江国际城业主，于18年11月购买该小区的房子，20年12月26日收楼。后在2021年3月22日当天将购买床具搬入房子安装后，于当天发现房子存在很大的噪音和轰鸣声，让人非常难受，后让物业和开发商工程部进行上门确认，均认为该存在水泵房噪音轰鸣震动问题非常严重，房子无法住人无法睡觉。 后了解到是因为开发商的错误设计以及各种偷工减料，将小区水泵房建在我的房子卧室正下方负一楼且没做任何隔音减震降噪的环保措施，房子没法住人同时导致一楼地面震动有可能影响楼体安全，噪音和轰鸣声让人晚上无法睡觉。夜晚非常安静，在这低频噪音和震动导致的轰鸣声下，人根本受不了。 21年3月22日发现该问题后，一直催促开发商解决，但开发商店大欺客一直拖着不处理。问题由他们导致，买房时并未告知我水泵房位置，本就应该开发商负责到底速度解决。但是开发商领导层根本不重视，问题不解决没法入住，我还得继续在外租房子。小年轻辛苦攒钱买套这样的房子每个月要还月供交租金，开发商对待水泵房噪音问题的态度让人心寒。 恳请相关部门跟进解决水泵房噪音问题，严厉督促开发商尽快解决问题，让我安家广州。 感谢！！
从化区委书记,10725381,太平开发区钱隆天誉小区恶心空气臭味,环保,投诉,2021-07-24,13:00,1.2021年7月21日晚8点闻到令人恶心空气臭味，严重影响到了正常的生活，也威胁到家人身体健康。2.周边工厂偷排恶臭尾气已经持续了两三年的时间，之前小区居民都持续投诉反馈给环保部门，未得到实质性解决。
从化区委书记,10725473,从化太平镇丰盈路云星钱隆天誉小区刺鼻臭味,环保,投诉,2021-07-24,13:00,从化太平镇丰盈路云星钱隆天誉刺鼻气味扰民从化太平镇丰盈路云星钱隆天誉刺鼻气味扰民
从化区委书记,10727217,关于从化公交的两条建议,交通,建言,2021-07-24,12:41,领导您好，我是广州的一名市民，也对市内的交通尤其是郊区的群众切实出行比较关注。我注意到，从化区作为广州的北大门，对外交通联系较少。我注意到两条线路，从化10路和从化502路，分别是去往从化佛冈交界处和从化新丰交界处。我在搭乘这两条线路时，发现市民分别有前往佛冈和韶关新丰的需求，特别是从化10路的终点站，长岭总站，到佛冈龙山镇仅有2km的距离。因此，许多市民为了打通“最后一公里”，被迫选择乘坐非法交通工具，导致这一带黑车摩的盛行，给交通带来了很不好的影响。希望能首先将从化10路延长至佛冈龙山客运站，切实方便群众需求，立足推动粤港澳大湾区交通发展。然后，也希望在有运力的情况下，做好跨市协调机制，延长从化502至韶关新丰，这样可以极大方便市民的出行，减少不正规车辆的市场空间。不希望公共交通的“断头路”问题，给予非法营运车辆生存的土壤，也更希望公交部门能提供更优质的交通服务，谢谢！
从化区委书记,10631275,龙潭村市场、官庄大桥重建工程遥遥无期,城建,求助,2021-07-14,17:44,两个项目重建工程已施工近两年，仍未竣工，现场无准确的公示牌。其中，市场重建工程每天仅有几名工人施工；官庄大桥动工一天停工半个月，请问广大人民群众、求学学子每天都要经国道才能回家、上学。
从化区委书记,10606899,求学圆梦自考培训中心的恒企教育虚假宣传诱导贷,教育,求助,2021-07-10,09:34,你好，帮忙投诉下广州市从化区求学园梦自考培训中心有限公司，本人在今年三月无意间在网上看到该机构的学历提升广告，广告宣称名师一对一服务，每天仅拿出一点点个人时间就好，而且暗示包过，诱导我购买VIP包过班，讲通过率百分之九十以上，实际后来通过了解才知道根本没有什么包过，都是骗人的噱头，还问我英语和数学的基础怎么样，我回复数学不好，她就说现在华南农业大学的行政管理专业不用考英语和数学两门科目，明年会加考这两个科目，名额只剩几个了，虚假宣传让我报名并购买他们的课程，我说我没钱还诱导我办理分期，一开始以为是他们自己平台的分期，后来才知道给我办理了网贷为了赚钱无下限，班主任也形同虚设，除了群发几条消息几呼感受不到她的存在，除了一堆视频，没有任何服务，这些学习视频我在网上就可以找到免费的，我花这么多钱就是来看视频的么，我是来享受服务的，结果服务没有，只有一堆看不懂的视频，因为对他们的服务及其不满意提出来退款，诱导我贷款的招生老师不回信息，朋友圈也好几个月不更新，不知道是把我拉黑了还是怎么样，怎么发信息都不理我，跟班主任说，也无果，，无奈求得贵平台帮助，可以扣除违约金，退回剩余的款项
从化区委书记,10564254,关于地铁14号线太平站片区规划的学校规划建设,教育,求助,2021-07-09,18:52,领导好！2019年8月28日发布的地铁14号线太平站片区控制性详细规划图中显示，在该区域内规划设置了18班小学和24班小学，作为附近的居民，十分关心小孩的读书教育问题。实地了解，目前该区域学位较为紧张，等这两年时代印象和周边几个楼盘入住，入学人数会陡然增加。适龄儿童入学是民生大事，请问该区域规划设置的18班小学和24班小学什么时候可以落地建设？有无具体的建设时间？盼回复！
从化区委书记,10562869,红绿灯,城建,建言,2021-07-09,18:40,广州从化万宝工业园东门门口的路口处可以设置一个红绿灯，因为这个路段大货车多而且还不让人，导致过马路有时需要10多分钟
从化区委书记,10593857,迎宾桥迎宾大道辅道车辆逆行问题,交通,投诉,2021-07-09,11:01,水利学院旁，迎宾大道辅道，双向车道都有逆行问题。见到已经增加人行天桥，确保行人安全。但是依然有各种类型社会车辆逆行，十分危险，见到现场并没有禁止掉头标志，没有违法监控。建议：1、增加实体围栏延长实线距离，太多车辆迎宾桥下来后，即刻压线逆行，十分危险，正常行驶的车辆根本没有反应时间。2、增加违法监控，增加禁止掉头标志。
从化区委书记,10592883,违建电梯,城建,投诉,2021-07-08,19:28,投诉电梯违建！违建内容是私自加装电梯，改变房屋原有格局。投诉具体地址：从化街口105国道碧桂园荔山雅筑S1商铺二楼S1-107* 企业名称：广东意达医疗投资有限责任公司
从化区委书记,10547018,上雅君庭未交付全部土地出让金问题,城建,建言,2021-07-08,08:50,尊敬的书记您好！已咨询过您辖区范围内的从化住建部门，住建部门让我们业主找自然资源部门，现咨询无门，烦请领导为我们购买上雅君庭的业主咨询为何上雅君庭在未全部交付土地出让金可以进行施工并通过验收和预售，但是却不能给业主开具购房发票，未能办理房产证。
从化区委书记,10546922,购买上雅君庭后不开具发票,城建,求助,2021-07-07,09:49,尊敬的领导您好！本人在19年4月在从化区太平镇在上雅君庭购买一套房子可谓是举毕生心血和全家人积蓄，现在房子已经竣工验收，但是未能开具购房发票。1.在购置房子时候，该楼盘未向我提及该楼盘未全部交齐土地出让金，这样可以预售吗？2.该楼盘现宣传广告是即买，即收楼，即入住，即办证，因土地出让金未交付全部未能开发票，该广告未如实宣传。
从化区委书记,10498649,公交运营时间少班次也少,交通,求助,2021-06-29,18:07,广从922路公交车运营时间和班次实在是太少了每天只有下午一趟 对于要靠这趟班车上学的人实在是太不方便了 能否增加广从922路班车的运营时间和班次 谢谢！
